,DealNumber,AcquirorCUSIP,TargetCUSIP,TargetPublicStatus,ofSharesAcq,seekingtoownaftertrans,PercentofSharesHeldatAnnoun,OwnedAfterTransaction,edate,AcquirorFullName,TargetName,AcquirorPrimarySICCode,TargetPrimarySICCode,ValueofTransactionmil,Form,ConsiderationStructure,ConsidStructureDescription,NumberofBidders,Attitude,SharePricePaidbyAcquirorfort,OfferPricetoTargetStockPricet,Z,dealno,carwindow1_acq,carwindow2_acq,carwindow3_acq,carwindow4_acq,carwindow5_acq,carwindow6_acq,carwindow5_tar,carwindow4_tar,carwindow3_tar,carwindow2_tar,carwindow1_tar,acqprem1,acqprem2,gvkey_a,cusip8_comp_a,datadate_compu_a,cusip_compu_a,conm_compu_a,at_a,intan_a,re_a,sale_a,xad_a,xrd_a,costat_compu_a,sic_compu_a,ipodate_compu_a,ebit_ta_a,mktcap_a,dep_ta_a,rd_ta_a,mdr_a,fa_ta_a,mb_a,bdr_a,abs_a,unabs_a,pot_a,gvkey_t,cusip8_comp_t,datadate_compu_t,cusip_compu_t,conm_compu_t,at_t,re_t,sale_t,xad_t,xrd_t,costat_compu_t,ebit_ta_t,mktcap_t,dep_ta_t,rd_ta_t,mdr_t,fa_ta_t,mb_t,bdr_t,abs_t,unabs_t,pot_t,R,Acq Density,Target Density,TNIC 3 years avg,TNIC > 3 years avg
4221,1903538020,637138,482921,Public,100,100,,100,09-07-2007,"National Penn Bancshares Inc, Boyertown,Pennsylvania","KNBT Bancorp Inc,Bethlehem, Pennsylvania",6712,6712,459.747,Merger,SHARES,Stock Only,1,Friendly,17.31,24.38,17.7,1903538020,-0.056679312,-0.092677601,-0.069370292,-0.101137638,-0.111018762,-0.096151829,0.030934541,0.046231758,0.070526585,0.057923116,0.098433472,1.243534446,1.243534446,17070,63713810,17166,637138108,NATIONAL PENN BANCSHARES INC,5452.288,283.78,79.526,367.71,4.602,,A,6020,,0.015471304,970.8052368,0.001927631,0,0.512612283,0.010129876,0.365324467,0.187269822,0.271801144,,0.512612283,155856,48292110,17166,482921103,KNBT BANCORP INC,2898.827,132.093,185.811,1.504,,I,0.011626082,463.0696716,0.003134716,0,0.565573275,0.016637074,0.367711723,0.207967922,0.304373801,,0.565573275,,,,,
4222,1903710020,444859,482563,Public,100,100,,100,09-07-2007,Humana Inc,KMG America Corp,6324,6311,137.741,Merger,CASHO,Cash Only,1,Friendly,6.2,58.97,61.46,1903710020,0.014035324,-0.001543654,0.054603849,0.016994329,0.006334999,-0.000110085,0.69102037,0.67198509,0.587369919,0.645770788,0.645728648,1.589743614,1.589743614,27914,44485910,17166,444859102,HUMANA INC,10127.496,1406.287,1895.893,21416.537,,,A,6324,12075,0.081483714,9216.526367,0.014672728,0,0.144973695,0.053814288,1.064353108,0.154303193,0.141082987,0.950068474,0.144973695,160995,48256310,17166,482563103,KMG AMERICA CORP,831.714,2.678,180.089,,,I,0.013306256,213.0130768,0.00644813,0,0.061670456,0.018118007,0.27294609,0.016832709,,,0.061670456,,,,,
4223,1906080020,450912,281347,Public,100,100,,100,9/17/2007,ITT Corp,EDO Corp,3561,3812,1677.74,Merger,CASHO,Cash Only,1,Friendly,56,40.53,11.73,1906080020,,,,,,,0.10716866,0.05265836,0.077923901,0.06479764,0.053085137,1.405269742,1.405269742,61738,45091210,13514,450912100,ITT CORPORATION,9275,1358,177,6597,,,I,7011,13025,0.083665766,5047.375488,0.029757412,0,0.45365119,0.511698127,0.996051252,0.451859832,0.127027437,0.591660678,0.45365119,4222,28134710,17166,281347104,EDO CORP,949.822,92.125,715.197,,14.029,I,0.027117712,456.8288269,0.013081399,0.014770136,0.469036967,0.06223166,0.905830622,0.424868047,0.173152298,0.067346282,0.469036967,,,,,
4224,1907922020,04269Q,125010,Public,100,100,,100,9/23/2007,ARRIS Group Inc,C-COR Inc,3663,3663,705.991,Merger,CHOICECS,Choice between Cash or Stock or Combination of Both,1,Friendly,13.75,12.06,40.02,1907922020,-0.167443067,-0.197643876,-0.118126616,-0.17544055,-0.159134105,-0.182728186,,,,,,1.120619416,1.120619416,28853,04270V10,17166,04270V106,ARRIS GROUP INC,1013.557,150.857,-167.168,891.551,0.5,66.04,A,3663,12312,0.106782347,1349.828979,0.010279639,0.065156668,0.169759557,0.027908642,1.604082465,0.27230832,0.171883598,4.437921047,0.169759557,2537,12501010,16982,125010108,C-COR INC,313.129,-156.685,262.526,2.649,38.203,I,-0.073247768,370.6217651,0.035627488,0.122004025,0.089127988,0.064107761,1.299422145,0.115814887,0.408157676,0.854153812,0.089127988,,,,,
4225,1908252020,829160,591097,Public,100,100,,100,9/24/2007,Sims Group Ltd,Metal Management Inc,5093,5093,1514.667,Merger,SHARES,Stock Only,1,Friendly,57.96,36.63,27.83,1908252020,,,,,,,0.094300278,0.120588303,0.11673411,0.122995503,0.116267942,1.366336584,1.366336584,208079,82916010,16982,829160100,SIMS METAL MGMT LTD,1337.164,385.445,250.932,2681.42,,,A,5093,,0.160853118,1847.211426,0.030641716,0,0.108393349,0.285050303,1.549382448,0.167942747,0.041955009,0.035037331,0.108393349,12434,59109720,16891,591097209,METAL MANAGEMENT INC,555.317,205.145,1589.126,,,I,0.177149266,822.4885254,0.034560442,0,0.003933458,0.242517337,1.486964226,0.005848912,0.051333878,0.449148625,0.003933458,,,,,
4226,1909651020,64754V,892721,Public,100,100,,100,9/27/2007,New Motion Inc,Traffix Inc,7372,7389,174.894,Merger,SHARES,Stock Only,1,Friendly,10.59,106.76,118.27,1909651020,,,,,,,0.265680045,0.240887985,0.233898893,0.254604042,0.346035182,2.068359375,2.068359375,179360,04964C20,17166,04964C208,ATRINSIC INC,5.494,0,1.066,18.721,11.971,,A,7370,17566,0.254641414,,0.004550419,0,,0.026574444,0,0,0.889375567,0.127370641,,61664,89272110,17135,892721101,TRAFFIX INC,52.726,1.027,72.844,,,I,0.067139551,75.56516266,0.04221826,0,0.0000926,0.037268139,1.43329978,0.000132762,0.299104929,3.34720397,0.0000926,,,,,
4227,1910534020,654902,63936L,Public,100,100,,100,10-01-2007,Nokia Oyj,NAVTEQ Corp,3663,7372,7953.591,Merger,CASHO,Cash Only,1,Friendly,78,23.81,11.43,1910534020,-0.034862347,-0.040206872,-0.046075501,-0.048461199,-0.061891571,-0.074320428,0.029680299,0.019066753,-0.06903334,-0.035478137,-0.038220003,1.238095284,1.238095284,23671,65490220,17166,654902204,NOKIA CORP,29847.655,1095.351,14737.09,54592.03,1999.346,5142.871,A,3663,,0.252155453,80583.63281,0.03148073,0.172304019,0.005148415,0.070831664,2.713803053,0.013971784,0.188338533,0.840173185,0.005148415,160260,63936L10,17166,63936L100,NAVTEQ CORP,794.701,-203.91,581.619,,,I,0.206312805,3271.793213,0.019177023,0,0,0.034556393,4.117011547,0,0.26215443,1.848131537,0,0.237,,,,
4228,1910703020,714046,92554J,Public,100,100,,100,10-01-2007,PerkinElmer Inc,ViaCell Inc,3826,8731,301.329,Merger,CASHO,Cash Only,1,Friendly,7.25,68.6,50.1,1910703020,-0.018005716,-0.033332977,-0.01099382,-0.013398538,-0.031951644,-0.046773341,0.487918943,0.462507427,0.446941495,0.463339388,0.466612995,1.686046481,1.686046481,4145,71404610,17166,714046109,PERKINELMER INC,2510.322,1521.745,1047.13,1546.358,,99.719,A,3826,,0.063694216,2739.95874,0.027559811,0.03972359,0.052865427,0.072578736,1.152399063,0.060922068,0.308187366,0.400935501,0.052865427,147200,92554J10,17166,92554J105,VIACELL INC,82.282,-194.283,54.426,3.7,13.984,I,-0.258610636,181.8379974,0.026737317,0.169952124,0.000450748,0.101796262,2.210933208,0.000996573,1.279958129,2.868457794,0.000450748,,,,,
4229,1910925020,891160,200519,Public,100,100,,100,10-02-2007,Toronto-Dominion Bank,"Commerce Bancorp Inc,Cherry Hill,New Jersey",6000,6021,8638.206,Merger,HYBRID,Cash and Stock Combination,1,Friendly,42.35,12.61,11.43,1910925020,-0.070277512,-0.041532524,-0.016335839,-0.02069594,-0.007473325,-0.001593167,0.040689114,0.018842822,0.033287235,0.029737314,-0.004294857,1.126030326,1.126030326,15706,89116050,17105,891160509,TORONTO DOMINION BANK,392914,9342,12807,22302,,,A,6020,,0.019327385,46702.73828,0.002158233,0,0.574814081,0.004738951,0.280635804,0.160691649,0.351044744,,0.574814081,16784,20051910,17166,200519106,COMMERCE BANCORP INC/NJ,45271.816,893.53,2870.277,83.991,,I,0.010518685,6648.64209,,0,0.104686126,0.038736463,0.164032429,0.017171919,0.33871296,,0.104686126,,,,,
4230,1911170020,32006W,703840,Public,100,100,,100,10-02-2007,"First Defiance Financial Corp, Defiance,Ohio","Pavilion Bancorp Inc,Adrian, Michigan",6035,6035,54.676,Merger,HYBRID,Cash and Stock Combination,1,Friendly,74.2,68.65,71.57,1911170020,-0.060185503,-0.020195426,-0.03026008,-0.028000234,-0.017102707,-0.018664928,,,,,,1.686363578,1.686363578,28620,32006W10,17166,32006W106,FIRST DEFIANCE FINANCIAL CP,1527.879,44.016,119.441,112.174,1.33,,A,6035,,0.015086928,216.0455017,0.002663824,0,0.496768683,0.022841468,0.280988544,0.139586315,0.260800183,,0.496768683,148653,70384010,17166,703840108,PAVILION BANCORP INC,295.023,17.307,21.943,0.166,,I,0.011768574,31.39249992,0.005331788,0,0.445151418,0.027709704,0.191776574,0.085369617,0.35177505,,0.445151418,,,,,
4231,1912462020,883203,910671,Public,100,100,,100,10-08-2007,Textron Inc,United Industrial Corp,3724,3694,860.49,Merger,CASHO,Cash Only,1,Friendly,81,18.8,6.06,1912462020,-0.018224411,-0.01683984,-0.011526402,-0.009095432,0.001035982,0.003215596,0.044025853,0.035904162,0.061892543,0.058429349,0.042082056,1.188031673,1.188031673,10519,88320310,17166,883203101,TEXTRON INC,17550,1563,5567,11490,,351,A,3721,,0.080512822,11777.13672,0.016524216,0.02,0.423794806,0.101025641,1.165013909,0.493561268,0.134812877,0.123476334,0.423794806,10906,91067110,17166,910671106,UNITED INDUSTRIAL CORP,358.64,40.959,564.038,,14.828,I,0.160609528,574.4899902,0.034379881,0.041345082,0.17625922,0.13116774,1.94461298,0.342755973,,0.32471475,0.17625922,,,,,
4232,1913855020,453836,830896,Public,100,100,,100,10-11-2007,"Independent Bank Corp, Rockland,Massachusetts","Slades Ferry Bancorp,Somerset ,Massachusetts",6022,6022,103.726,Merger,HYBRID,Cash and Stock Combination,1,Friendly,25.5,82.14,72.18,1913855020,-0.023168616,-0.022200968,-0.00072231,0.021478578,0.008813163,0.004055724,0.65882051,0.633186758,0.640467644,0.640647769,0.638243914,1.821428537,1.821428537,16889,45383610,17166,453836108,INDEPENDENT BANK CORP/MA,2828.919,58.974,169.455,194.337,1.542,,A,6020,,0.016829751,529.1365967,0.002091965,0,0.482651502,0.013190905,0.361546457,0.174500942,0.298193336,,0.482651502,31267,83089610,17166,830896106,SLADE'S FERRY BANCORP,607.76,20.647,36.148,0.364,,I,0.009655127,71.59630585,0.001470975,0,0.643736184,0.009192773,0.330663919,0.212860331,0.277664036,,0.643736184,,,,,
4233,1913932020,68389X,73325,Public,100,100,,100,10-12-2007,Oracle Corp,BEA Systems Inc,7372,7372,8056.049,Merger,CASHO,Cash Only,1,Friendly,19.38,46.23,38.29,1913932020,-0.028591853,-0.020432776,-0.042704392,-0.02818805,-0.026329327,-0.003533676,0.365549833,0.346792817,0.342837751,0.361948043,0.358210802,1.462641478,1.462641478,12142,68389X10,16952,68389X105,ORACLE CORP,29029,14337,5796,14380,106,1950,A,7372,,0.171518132,74399.03906,0.027765337,0.067174204,0.073406115,0.047917601,2.765959501,0.203038335,0.389707923,1.097402573,0.073406115,64606,7332510,17197,73325102,BEA SYSTEMS INC,2398.842,-60.254,1402.349,4.7,237.36,I,0.01388545,4910.977539,0.024170412,0.098947741,0.044755667,0.060225308,2.143146276,0.095917948,0.639059901,1.4683218,0.044755667,0.144,,,,
4234,1914352020,235851,879131,Public,100,100,,100,10/15/2007,Danaher Corp,Tektronix Inc,3823,3825,2956.058,Merger,CASHO,Cash Only,1,Friendly,38,19.38,31.9,1914352020,-0.008767535,0.0000735,0.007088845,0.010616043,0.026608627,0.022046773,0.365999013,0.345748574,0.325111657,0.329002917,0.344471008,1.193842292,1.193842292,3735,23585110,17166,235851102,DANAHER CORP,12864.151,8294.447,5613.794,9596.404,,446,A,3829,,0.118624315,22329.05078,0.016883353,0.034669992,0.098281264,0.067969352,1.924943686,0.189185902,0.284561694,0.129214376,0.098281264,10391,87913110,16952,879131100,TEKTRONIX INC,1634.09,646.851,1039.87,12.8,183.779,I,0.078888558,2608.684082,0.031881966,0.112465657,0,0.078031197,1.59641397,0,0.467459381,1.240009904,0,,,,,
4235,1918401020,68212S,928445,Public,100,100,,100,10/25/2007,Omniture Inc,Visual Sciences Inc,7372,7372,376.617,Merger,HYBRID,Cash and Stock Combination,1,Friendly,18.04,,,1918401020,0.068520874,0.047995783,0.05800141,-0.068435848,-0.024055602,-0.016779419,,,,,,1.244137883,1.244137883,174871,68212S10,17166,68212S109,OMNITURE INC,135.21,9.796,-38.83,79.749,0.308,8.732,I,7372,16980,-0.050018489,667.1948853,0.0963834,0.064581022,0.015044601,0.230219662,5.009880066,0.075371645,0.703030765,1.627586007,0.015044601,11200,92844510,7974,928445105,VISUAL SCIENCES INC,4.88,-8.158,13.304,,0.66,I,0.257377058,11.19037533,0,0.135245904,0.228748649,0,3.034708023,0.680122912,0.148376435,0.747011185,0.228748649,,,,,
4236,1920038020,205363,31986R,Public,100,100,,100,10/31/2007,Computer Sciences Corp,First Consulting Group Inc,7373,8742,367.963,Merger,CASHO,Cash Only,1,Friendly,13,29.61,31.85,1920038020,0.012998234,0.000246442,-0.015196503,-0.017082049,-0.034407925,-0.045269251,0.310053408,0.284295797,0.285446912,0.297394395,0.252095163,1.296111703,1.296111703,3336,20536310,17256,205363104,COMPUTER SCIENCES CORP,13740.2,4124,3836.6,14854.9,,,A,7370,,0.059984569,9035.067383,0.078135692,0,0.142861649,0.184793532,0.767162561,0.109598108,0.061817985,0.185657963,0.142861649,66455,31986R10,17166,31986R103,FIRST CONSULTING GROUP INC,151.493,8.577,277.842,,,I,0.148858368,361.241272,0.05231265,0,0,0.073264115,2.384541035,0,0.191990405,2.119534016,0,,,,,
4237,1920844020,867914,361462,Public,100,100,,100,11-02-2007,"SunTrust Banks Inc,Atlanta, Georgia","GB&T Bancshares Inc, Gainesville,Georgia",6021,6712,154.744,Merger,OTHER,Other,1,Friendly,10.78,-12.33,1.35,1920844020,-0.024392311,-0.037242442,-0.039296638,-0.036553003,-0.017923262,0.030365977,0.092526719,0.10094171,0.12551482,0.164514899,0.159956291,0.876422763,0.876422763,10187,86791410,17166,867914103,SUNTRUST BANKS INC,182201.609,8071.844,11492.113,13144.033,173.205,,A,6020,,0.01639086,29971.55859,,0,0.523088515,0.010852879,0.347664952,0.180424079,0.247770533,,0.523088515,113299,36146210,17166,361462104,G B & T BANCSHARES INC,1900.376,46.799,137.088,,,I,0.007257511,313.306427,0.002071695,0,0.349585116,0.021983018,0.253477424,0.088611938,0.270147651,,0.349585116,,,,,
4238,1923084020,302520,682092,Public,100,100,,100,11-09-2007,"FNB Corp,Hermitage, Pennsylvania","Omega Financial Corp,State College,Pennsylvania",6021,6021,393.192,Merger,SHARES,Stock Only,1,Friendly,31.14,8.57,20.6,1923084020,0.09083274,0.081633121,0.087450817,0.074612118,0.046875093,0.012710018,0.271962553,0.284982175,0.280202687,0.267971277,0.289463699,1.085774064,1.085774064,18049,30252010,17166,302520101,F N B CORP/FL,6007.592,266.338,31.775,421.697,2.845,,A,6020,,0.016177198,1103.398438,,0,0.483966291,0.014403774,0.355921209,0.172253877,0.263724893,,0.483966291,19156,68209210,17166,682092101,OMEGA FINANCIAL CORP,1815.818,164.966,121.373,0,,I,0.014564786,402.9261475,0.003259688,0,0.272944719,0.016995646,0.305200815,0.083302952,0.315449059,,0.272944719,,,,,
4239,1923683020,75886N,901107,Public,100,100,,100,11/13/2007,Regeneration Technologies Inc,Tutogen Medical Inc,2836,2836,282.29,Merger,SHARES,Stock Only,1,Friendly,12.86,8.34,14.01,1923683020,-0.0770206,-0.110250533,-0.072809584,-0.153734043,-0.174695224,-0.195235282,-0.06221699,-0.005504818,0.055948548,0.116080396,0.156482175,1.083403587,1.083403587,138707,74975N10,17166,74975N105,RTI SURGICAL INC,129.808,8.861,-19.898,73.97,,5.403,A,3842,14832,-0.127881184,173.6903992,0.040328793,0.041623011,0.031644724,0.316213191,1.381782293,0.04372612,0.441462755,0.938971996,0.031644724,14487,90110710,17074,901107102,TUTOGEN MEDICAL INC,38.917,-22.692,37.947,,1.834,I,-0.012590898,72.8864975,0.019991264,0.047125936,0.126474872,0.332502514,2.144037247,0.271166861,0.570506215,0.215965077,0.126474872,,,,,
4240,1924950020,717081,19388P,Public,100,100,,100,11/16/2007,Pfizer Inc,Coley Pharmaceutical Group Inc,2834,8731,226.983,Merger,UNKNOWN,Unknown,1,Friendly,8,169.36,145.4,1924950020,-0.016314948,-0.010847378,-0.012024223,0.023987705,0.008973013,0.018714413,1.642560601,1.588371754,1.583842635,1.628430486,1.629012227,2.6936028,2.6936028,8530,71708110,17166,717081103,PFIZER INC,114837,45226,49200,48201,2600,8434,A,2834,,0.117845297,184511.5938,0.046091415,0.073443227,0.041456357,0.144831374,1.677443624,0.069489799,0.472376078,1.295665979,0.041456357,163888,19388P10,17166,19388P106,COLEY PHARMACEUTICAL GROUP,122.275,-217.216,20.201,,40.858,I,-0.240286231,255.6415863,0.0125046,0.334148437,0.013810579,0.037595585,2.119988441,0.029278267,,4.441189766,0.013810579,,,,,
4241,1925147020,151020,71715B,Public,100,100,,100,11/18/2007,Celgene Corp,Pharmion Corp,2834,2834,3214.721,Merger,HYBRID,Cash and Stock Combination,1,Friendly,79.3,68.37,60.69,1925147020,0.032897178,0.04834903,0.01478603,-0.002975245,-0.018364938,0.009985703,,,,,,1.683651805,1.683651805,13599,15102010,17166,151020104,CELGENE CORP,2735.791,139.003,-89.416,898.873,,258.621,A,2834,10070,0.077605344,21633.29297,0.00939911,0.094532438,0.019301942,0.053602412,8.06314373,0.155634329,0.665600121,8.269483566,0.019301942,155795,71715B40,17166,71715B409,PHARMION CORP,326.732,-215.503,238.646,7.2,148.908,I,-0.254759252,826.3312378,0.037357833,0.455749691,0.001137473,0.021794621,2.531959534,0.002880036,0.728225052,2.725841045,0.001137473,0.483,,,,
4242,1925431020,04957F,138869,Public,100,100,,100,11/19/2007,Atna Resources Ltd,Canyon Resources Corp,1041,1041,29.335,Merger,SHARES,Stock Only,1,Friendly,0.55,38.25,45.14,1925431020,,,,,,,0.08698234,0.167640448,0.190615535,0.106256083,0.142000407,1.375,1.375,26938,04957F10,17166,04957F101,ATNA RESOURCES LTD,33.833,0,-29.591,0,,0,A,1040,10472,-0.021517454,86.63894653,0.003546833,0,0,0.570655882,2.560782194,0,,26.1233654,0,12139,13886930,17166,138869300,CANYON RESOURCES CORP,16.825,-130.189,1.27,,,I,-0.149301633,37.09608078,0.002080238,0,0.023943536,0.518276393,2.258905172,0.054086179,4.255117893,1.678093672,0.023943536,,,,,
4243,1925547020,373737,747620,Public,100,100,,100,11/19/2007,Gerdau SA,Quanex Corp,3312,3312,1749.206,Merger,CASHO,Cash Only,1,Friendly,39.2,-8.77,4.84,1925547020,,,,,,,0.320956349,0.362416387,0.363352597,0.383654803,0.355870008,0.912264347,0.912264347,111941,37373710,17166,373737105,GERDAU SA,14488.865,336.768,1412.492,11844.23,28.736,,A,3312,14313,0.16949147,6894.12793,0.034794167,0,0.402213871,0.413464338,0.877363622,0.320151985,0.090977713,1.01975143,0.402213871,8859,74762010,17105,747620102,QUANEX CORP,1202.152,578.017,2032.572,,,I,0.212646991,1239.501343,0.059122309,0,0.097167142,0.359403789,1.142037272,0.110968493,0.045609701,0.507204473,0.097167142,,,,,
4244,1928520020,92336G,90342V,Public,100,100,,100,11/29/2007,Verasun Energy Corp,US BioEnergy Corp,2869,2869,686.22,Merger,SHARES,Stock Only,1,Friendly,8.62,18.06,22.07,1928520020,0.117788434,0.105988793,0.196094289,0.237186,0.282873631,0.313332945,0.466776043,0.343775123,0.270847976,0.174575746,0.173891097,1.180821896,1.180821896,165731,92336G10,17166,92336G106,VERASUN ENERGY CORP,794.497,6.129,88.627,557.817,1.25,0.657,I,2860,16966,0.21138908,1490.41394,0.012167447,0.000826938,0.122934543,0.379762292,2.138861418,0.26293996,0.044387318,6.098851204,0.122934543,175644,90342V10,17166,90342V109,US BIOENERGY CORP,733.79,16.147,124.535,,,I,0.049634092,1155.473022,0.008840404,0,0.114951052,0.557126701,1.779183507,0.204519019,0.178977802,2.069708586,0.114951052,,,,,
4245,1929906020,8916,903441,Public,100,100,,100,12-03-2007,Agrium Inc,UAP Holding Corp,2873,2875,2624.266,Merger,CASHO,Cash Only,1,Friendly,39,24.16,35.04,1929906020,0.088266358,0.070730865,0.056956418,0.064527839,0.052745793,0.058471024,0.226351425,0.233943731,0.240928084,0.262666553,0.286783308,1.241642833,1.241642833,28169,891610,17166,8916108,AGRIUM INC,3265,249,611,4193,,,A,2870,,0.022052068,4188.169922,0.051761102,0,0.176395282,0.407963246,1.557479262,0.274731994,0.123062246,0.11354167,0.176395282,162198,90344110,17225,903441103,UAP HOLDING CORP,1559.186,31.634,2874.638,,,I,0.060076859,1298.817139,0.009456216,0,0.215664625,0.070691377,1.062058091,0.229048356,0.09425813,0.016363792,0.215664625,,,,,
4246,1929982020,384109,192480,Public,100,100,,100,12-03-2007,Graco Inc,Cohesant Technologies Inc,3561,3589,32.574,Merger,CASHO,Cash Only,1,Friendly,9.55,47.6,53.29,1929982020,0.005526655,0.019667486,0.010901282,0.014154034,0.032846559,0.030018749,0.551463306,0.513166726,0.506439507,0.452415138,0.499378979,1.476043224,1.476043224,5252,38410910,17166,384109104,GRACO INC,511.603,117.499,133.578,816.468,,29.97,A,3561,,0.440403998,2646.814209,0.05091057,0.058580577,0.006889974,0.243399665,5.209463596,0.035893068,0.254704416,0.045536689,0.006889974,31093,19248010,17135,192480101,COHESANT TECHNOLOGIES INC,22.969,6.105,26.543,,1.164,I,0.111062735,31.57099915,0.024163002,0.050677001,0.012140555,0.105577081,1.391397119,0.016892333,0.364992648,0.324796855,0.012140555,,,,,
4247,1931934020,555904,36866W,Public,100,100,,100,12-07-2007,Macrovision Corp,Gemstar-TV Guide International Inc,7372,4841,2873.254,Merger,CHOICECS,Choice between Cash or Stock or Combination of Both,1,Friendly,6.62,0.03,12.24,1931934020,-0.277302682,-0.268543214,-0.230920896,-0.247000799,-0.241582856,-0.244263738,-0.126001462,-0.232025743,-0.288561523,-0.279473335,-0.247915894,1,1,64480,77937610,17166,779376102,ROVI CORP,819.615,136.049,182.121,247.59,,52.832,A,6794,13585,0.056367926,1460.900757,0.024615215,0.064459532,0.142564625,0.026619816,2.078784227,0.296361089,0.638644516,2.558591366,0.142564625,62261,36866W10,17166,36866W106,GEMSTAR-TV GUIDE INTL INC,1223.737,-7949.756,571.254,52.5,30.7,I,0.076998569,1715.834839,0.027114486,0.02508709,0.007356451,0.05571622,1.412518263,0.010391122,,2.052093506,0.007356451,,,,,
4248,1933030020,861012,37184C,Public,100,100,,100,12-11-2007,STMicroelectronics NV,Genesis Microchip Inc,3674,3674,324.13,Merger,CASHO,Cash Only,1,Friendly,8.65,45.38,74.75,1933030020,0.010380155,-0.002985838,-0.026819292,-0.016563699,-0.019008296,-0.012333021,0.700824797,0.687879741,0.648464978,0.613112628,0.598423004,1.453781486,1.453781486,31142,86101210,17166,861012102,STMICROELECTRONICS NV,14198,434,6902,9854,14,1667,A,3674,12760,0.057191152,16512.06836,0.117833495,0.117410906,0.114257708,0.452598959,1.313006639,0.150021136,0.28069818,1.361691236,0.114257708,66519,37184C10,17256,37184C103,GENESIS MICROCHIP INC,351.714,-141.579,214.617,,64.697,I,-0.369976759,,0.039207991,0.183947742,,0.046168193,0,0,0.583457947,6.641383171,,,,,,
4249,1933103020,46612J,24377,Public,100,100,,100,12-11-2007,JDS Uniphase Corp,American Bank Note Holographics Inc,3674,7382,161.866,Merger,HYBRID,Cash and Stock Combination,1,Friendly,6.24,23.64,9.54,1933103020,-0.00306695,0.019558337,0.024566174,0.059250306,0.041715425,0.035781037,,,,,,1.235643506,1.235643506,29241,46612J50,16982,46612J507,JDS UNIPHASE CORP,3065.1,1018.7,-67411.9,1204.3,2,175.8,A,3576,12374,-0.048220284,4265.263672,0.038563181,0.057355389,0.174895808,0.06564223,1.686523676,0.294965923,0.394419998,2.932291746,0.174895808,112401,2437710,17166,24377103,AMERICAN BK NT HOLOGRAPHICS,30.968,-1.915,32.532,,1.592,I,0.186063036,51.88737869,0.027221648,0.051407903,0,0.196912944,1.675516009,0,0.325464159,2.697204113,0,,,,,
